2020-09-16;CARGUE_DIVIDENDOS;Error: Fecha 20200932 no valida, verifique estructura, Pos. 53
2020-09-16;CARGUE_DIVIDENDOS;Error: Fecha 20200932 no valida, verifique estructura, Pos. 53
2020-09-16;CARGUE_DIVIDENDOS;Error: Fecha 20200932 no valida, verifique estructura, Pos. 53
